,product,new_code
542958,de9401b5-1262-4fc7-899e-c38329ce16b4,20451
543068,49524016-1522-4743-8c52-4796c2e74ec1,6745
543227,31ca583d-dd6e-4348-a390-54fa659bf940,4610
543406,f82fc48c-442d-458e-aace-077b60eaf4b9,22880
543483,0ab6218f-d0c8-4ca5-ae05-c64bd6c559cd,982
543489,228f228f-c292-4631-83f4-74a7701d95f4,3223
543554,8f623ede-7e7e-4125-b207-211aba002773,13113
543864,db313a56-ecd7-43ea-ac89-2143be40631d,20155
543941,4732c41a-e08f-4cf7-aa52-97bb4d977470,6558
544089,5983bc49-5838-4171-a758-2319fc004f81,8226
544224,a1d52210-2cf8-4477-8f8d-82a97d7ab702,14829
544405,e789da97-498f-4087-934d-e10e4e8b69c9,21305
544667,5f95aec1-f53e-4a01-a384-85efb010e092,8779
544680,7714d9b2-2395-4f43-a213-6afb4549f8ed,11004
544708,cd3225a6-6f6c-4aad-b91e-b570784d3304,18857
544918,96f0dc91-465e-461d-b534-70944e32da92,13849
544943,7f76687d-ea2f-4ac2-88b9-8139fcce395d,11713
545186,3beba8c1-0fc0-496d-b90b-b642fb473b6e,5566
545435,59de13c4-196e-4ca4-bd5a-576bd773e5b2,8265
545674,d9e18ecd-56b0-4e0e-8d2f-961afb70cf39,20020
545922,b9b9d519-7136-40fe-bb8a-ddefb7017b80,17028
545962,e3e35927-69d8-42df-b271-4752951a2393,20970
545980,5a31ec8d-9e19-40af-b338-b4d57c5e9f62,8290
545981,1d7253a4-9676-4d95-9e88-9f3e41484cfb,2745
546223,9eb0a4df-97a6-4638-860b-133adf35ba89,14548
546225,83eb56e7-09e2-4a26-a34a-6a877e0ccd98,12109
546244,804a76fe-f122-4069-98cc-c533ddaab117,11797
546260,ca3e177d-d885-45ff-b777-77c6bf3a52af,18552
546294,e061db8c-1657-4c92-b298-f65c12efea0a,20637
546398,49196b1c-1099-4ce9-a6b3-ae697c13fdfa,6721
546405,891ee665-8c20-4e68-b81f-3f558ba2ed00,12562
546408,cba68477-2832-40e3-a92d-8c926561439a,18708
546418,fbdd2c84-ce39-4b5d-8f3d-40b2a2209e1a,23219
546438,085bcdba-02e7-4b49-abc3-2689a4cb56da,750
546507,3a866528-c66d-4815-9936-5fc69a0b7007,5438
546536,6421780a-1b6f-474a-8df4-b3a9d970497a,9187
546657,bd9a3d67-b55e-4fc2-892c-25d49a158a5d,17368
546744,4bcb8da9-47e0-4980-b7d0-744627bcaa3e,6949
546798,af5df4ec-9c2a-40e7-be59-3bae7ce76be9,16076
546812,620b3ca6-4949-4aea-81ef-0f4db5681d08,8989
546825,ffa1d0ad-871e-4fcf-8c73-1414f4d2d85f,23554
546934,65230dd4-dacb-430a-b143-d885d395974b,9285
547002,ec80f6da-8f60-49a6-ba8e-c98a093b5a7c,21757
547026,cc62d000-452c-482a-9cc4-85b85ff2c81d,18783
547067,03fb4f32-8e42-4416-a739-7bf3ef0a412d,349
547208,77fea8c5-f9df-4dfe-9e67-517b0f73de01,11074
547338,a692cd39-4e22-4075-b335-a5e28fa5d452,15283
547439,6bafb2b3-1292-401e-979c-f37837544474,9899
547767,0a049e92-4874-4e38-a01f-c69d2f8525f4,910
547893,d82e6009-1990-4e9c-b59a-dc85e3c853d0,19852
548050,31a4ae15-7417-496a-811b-6926bcc6190c,4592
548147,6cf152a8-a9b8-4a12-a0f6-f5571498f73a,10018
548218,befdd51e-1253-4f7c-9b27-ed39f23e142b,17524
548272,bbd019ca-1140-42d0-bc3d-9fd553b31d94,17213
548328,f660d011-9b0a-4ff1-92db-71c9042ff960,22680
548352,257e2595-370f-4168-aba9-121a09b85802,3513
548541,bba565a8-0d6f-4de7-ac7b-7100c31cc780,17198
548572,d44a395e-aeb3-416a-a2b3-8e36ed625493,19486
548592,307f512f-f327-4b52-bf35-8ef0c9f021a0,4470
548604,2a91ab69-448b-4383-ba86-07d90db8e164,3962
548639,29914bbe-70ee-4be9-94b6-6fa61477bcbe,3858
548646,4e5c2c6f-3347-43f5-8cc4-d7cd87c874c3,7194
548913,e26a1118-7985-4c7b-9476-4495e6f0b6fd,20814
548963,b57ef295-c0f8-44d2-91ea-ccbb47b1df74,16631
549027,e9f0bff0-224d-4c35-bcf8-5d6f7b49f8fa,21524
549037,91d289bd-e8b1-467c-bdd6-72518f8ca72c,13321
549187,59992c41-2d40-4fb5-926f-38308c99c6a7,8237
549201,300ee6fb-9486-485a-9fe2-23fa4bd317da,4430
549251,c5ac05e5-296a-4b69-b552-da48f27bfda6,18144
549298,84f09944-e18e-4360-ad01-bd3f0048f09a,12196
549299,2f08ff3d-e007-48f5-8e69-1c048822d9a1,4339
549359,9af2d085-5cd4-4da2-8039-9cb16ba21a16,14194
549435,8d1a80c4-7b25-45f1-abc7-31b5c6357c44,12901
549558,991d1c64-eaf3-4816-bb67-ef68cc4781e6,14027
549589,e9cf4f7c-584a-4294-a3a0-39f6eb856314,21511
549605,f2ff3e9b-cbb0-4e29-9b4f-049bcada607f,22381
549632,dfe3a4e0-7d37-4fbb-9d76-a6d05b588a62,20577
549766,b87fbdd1-95da-45f0-bac6-91c727a06563,16911
550023,55f861aa-b285-40b0-87b1-a859e83f2475,7903
550147,9bc7a3cc-6ad4-4d1d-a233-c36becc5abe0,14276
550196,816f4a59-da4c-4b7d-93c9-45913c445903,11893
550353,c1d34313-8b41-40e5-95e6-c98d77c9e747,17774
550429,fafb9196-b923-4eee-be5c-85dc516df2e0,23138
550467,eca63096-a216-48d3-948d-e89b02fbb7db,21771
550498,112c67a0-48c3-4643-8ad4-60488dcffc76,1589
550612,4284a848-b00b-40b0-8b21-73433eaa64e1,6149
550823,b278ca8d-c520-49a8-ac44-d1b8856e328d,16348
550885,5cb2b47e-cb48-4b2f-a299-a03b4e9357ac,8509
550905,e9cc8f50-228b-4abc-9a3c-2748928fd8db,21509
550909,a7a4340a-59e5-4b5e-9fe4-fc62f03209c5,15389
550952,8b28cfd6-d7c4-4110-a2e4-70cc8f7deb12,12734
550982,74fd401b-3ce5-46cc-9ad9-7a6fbb9aeb2b,10800
551088,9b79d5a8-0671-4509-8f22-33c7ca4c2438,14243
551150,ece601a6-f190-4881-bb5d-51aea3a6da4d,21790
551198,73fcb802-627b-401e-aa7a-9c4239f5f71d,10698
551221,6a4ae7ab-99b3-4565-8012-dd9aedc3c33f,9776
551225,0b67b8dd-d096-405e-9e6e-d2260389f8b8,1033
551244,15b8d35e-c241-4fae-aabb-921af4ce44ab,2023
551264,0bd954d1-1a7f-4e31-b24f-37706fd3bea4,1082
551509,893f7cbc-12ed-42de-8e48-10ef94430afc,12579
551526,a7d44f47-a8d4-4c7f-9952-fc399550020f,15409
551574,f24ea12d-944f-4aa7-a108-e90f7ad07db6,22307
551712,56825f3a-600a-4b2f-b7d8-8713291c56cc,7961
551758,fc5a22d5-7bcb-4a52-9926-0aad9ee864d9,23264
551806,b437c316-c8d6-445c-a5f6-9aff2ba98cb2,16517
551820,9d1c0ea3-5e36-47f5-9451-114384b0bd33,14389
551848,a620d3de-ace4-4b65-b774-d1bd3cf18172,15234
551855,084646ad-c711-4b62-a871-70cece30b88f,744
551870,a040bfe9-b4f7-4ca7-9b97-d44e4f491151,14686
551883,9bdfcd0b-e68d-4263-9ff8-8483c9caed5d,14281
551915,5d399cc7-b146-407c-bf05-741cb6c4cd07,8549
551973,9a9fb445-2d6e-4c98-a550-5f4b2e073950,14165
551996,6f4a6778-af3d-4a6b-9b5c-e6b621e2c000,10241
552054,bc19367c-414b-47ab-ac3c-e675db1d12ea,17240
552142,0b84223e-2ce9-4d06-8fd7-6e4171ff2537,1049
552171,414d6e9d-a2b4-4849-9774-2dd629874fdf,6047
552305,2f40229b-047b-4aca-8689-759c5d34d5f0,4360
552533,d0d29ea5-8784-4b58-899d-bae7f356eda1,19182
552566,8a00243a-f047-4ce9-8dd9-718c41aa2f4c,12645
552718,6bf8a5d1-4846-4cda-8dbb-043376d599fc,9927
552822,0e8c6c03-a9f0-4b72-91a2-18cb3990bbe7,1348
552838,48207b0a-4da8-4368-9c31-8f1e8511cdb2,6631
552865,7955e066-a4d0-4d51-acf2-cbe78e3c8f7b,11201
552883,69b76f5b-274d-45a7-9cb9-21a6849f27e6,9721
552887,718b4f4f-3aaa-4dd2-98f5-dc44e63133b2,10462
552984,e367f5b6-af1e-401c-b7d6-edb7850a2199,20916
553192,ea14a7dc-9839-487a-bc17-beab4b099705,21540
553232,97797b6f-0d12-4451-9dec-c272e6ea9c6e,13896
553516,70754d5b-824b-4c0b-b553-e3b0193ffb60,10357
553532,15a91534-76c1-4b86-90b5-0bb4bdc94268,2017
553648,73bf7df2-7c3c-45b2-b5d7-9feca1008fba,10669
553670,95d355b6-4b38-4ac0-a83e-7faf6c48fe44,13734
553934,8daada21-425d-4fa4-8f61-0670b75f7904,12951
553967,255bd044-e8af-4a96-a631-23dbeb50a91c,3502
554094,fee54068-dcaf-45c4-8c6c-a2a3e7d7adb6,23475
554161,b2d83bff-fb4d-4b1f-a29f-e1d0fd23aaea,16389
554314,fd7692ab-a087-4d43-b834-0e578ca6d3c3,23357
554855,15b7b407-517b-4581-b3fe-d0c470d070b6,2022
555003,cb1c1ad7-4bae-43b5-bbc9-8cfd563bf567,18644
555017,503afde2-9add-4962-bc93-15dcd8c37a12,7399
555198,aaecd9a9-3cc0-4f87-af4b-2bee0e217c9f,15675
555278,d8a968a5-8f5b-4333-83e8-4638227e8126,19901
555297,5618c205-3863-4496-8ac2-46c2846582a3,7918
555305,410d7557-8c7f-48f5-9396-b14a1010ec74,6020
555412,d86a5302-6c08-4739-9c9c-8a98ce47242e,19878
555483,ef7d3b69-b8f6-4c0e-9e2e-63b8016a3e97,22022
555674,0763bb77-990d-4234-9a0b-ca45df179e22,677
555795,890c9bfa-8e9c-42b0-b724-e07537595170,12550
555796,e08309f9-d2f1-42fc-86dc-d7d6105287bd,20657
555855,75b7cfea-6ed2-4251-a2b2-825fcbca91e8,10862
555939,3eb20033-4309-4e99-8e9d-0a41948eb0a3,5820
556183,02f9b54d-1f17-4349-8cdc-ad4cf2a23aef,266
556300,9e3d3dc9-4ae1-4748-b4c6-8c82352a458f,14496
556301,c9d7d172-9ba9-479a-9a0b-ff72045cad62,18518
556469,9b734ab7-5dd7-4916-aed6-e73390de1db2,14238
556480,b1ae9c62-1912-466a-a87b-ad8c94c32d40,16270
556508,a0f1daaf-5244-42c0-bd0c-3ba94a6eaff5,14754
556528,aab2a852-22a5-4b8d-9d1e-aca1deab1f0f,15651
556538,64a163f1-2e10-4af1-bcdc-61d8abd5c730,9237
556656,1655fac5-b225-4205-bdc4-b81360854b5a,2068
556690,a0c8947e-2550-4dfa-a992-6bbb93f58603,14736
556872,346b03a7-b6b1-4569-ad5e-bc00a66f4d34,4848
556882,7e73fed4-d28d-4f56-ba0c-8085e7c7c2cb,11622
556888,399bba18-04a6-4b07-8a4d-644304da1684,5339
556897,cfe3a0f8-1270-41ac-bd7c-628419017d88,19086
557174,ed07168d-d34a-428c-9961-0bd20b076cb2,21804
557417,02d01646-bee1-4435-8027-2af85afa364f,252
557653,4d376c23-9866-4b17-8145-4ad56e628bc5,7072
557675,126196fa-9dc3-451d-bd2d-b35ee7f29af0,1706
557706,ff9411c7-154f-4dec-9472-71526f043468,23550
557747,a59eb06f-0d24-4c8d-8c01-ecb49ba808b8,15194
557775,5436f5e0-887f-4468-97b3-de86081068f3,7724
557964,bedc20d0-b643-4d8a-8c75-4ebb03ffca35,17504
557987,0fe888e3-85ad-482c-9ccd-e0ffed766c78,1465
558113,33cc43a6-5f87-4afe-96cd-4730ed3d608f,4802
558144,91eb93bb-3a17-419e-b181-677d2c86a7fa,13331
558228,613ac6dd-89e1-4c27-b5ed-9e4bdfe18aa2,8922
558241,8eba01d6-7c79-4973-a8e4-6f4063f187e2,13052
558403,cb516e2f-8407-450e-9c0c-9162496655e3,18670
558537,7fd86a0e-23e7-4deb-a327-b90e216a132f,11757
558555,5c988e20-fb33-4430-b8ba-dad864cfe894,8501
558573,9c0f346c-9312-4a8e-9373-09f4877d0c32,14294
558586,d979d7d2-57db-4bf7-90b4-99a6f1ecce70,19983
558716,989b78b2-f138-4799-b41c-00a488f1ed46,13984
559052,337328d9-8f16-4501-a94b-e3d6333ea20c,4766
559447,d455fe8d-e597-43e6-91d8-8d9ae06ff84e,19492
559458,b9332b83-e65d-472f-8c08-9ed9a52c9034,16975
559543,f92fbdee-c835-4c9f-b06b-1d7e4bd4c9a9,22975
559974,52e1792e-2449-45f0-b3ce-49d4eb272526,7622
560023,e1f604d7-60b6-4754-bb6c-af8a042ad9a6,20776
560141,8e0d3088-6c22-4e2c-9c33-b67ca4472ceb,12987
560188,6bdc096e-b9a4-448b-b1ad-8e09d3fcc3c7,9919
560465,87df986b-0b94-49b3-b1a2-f4fb8cf6cd40,12459
560654,0a100b3a-e770-42e5-9d71-a0f33c5df3ae,915
560708,31b12c8c-92e4-4b0d-8a7d-9c51a766f29e,4598
560725,2c0291e9-8ded-407c-9765-053f31425ecf,4083
560777,1cdc1e7f-b3d5-407b-ad91-ebc19b281058,2695
560793,91ea5916-471b-4709-882b-64077384c759,13330
560797,09e4a33d-7f49-4f99-be54-959181e8fa2c,896
560809,44324f35-c26d-4f53-bb1a-303bd7716e17,6288
560909,cf1d6002-9991-4b46-8fc3-22096c1c8bac,19020
560959,e9c86cdc-01d0-4c23-944f-b37d6c5f784d,21504
561009,1ae25900-f4f9-48e9-ad62-921d0772a4e8,2506
561171,7beee6f7-4175-486c-aee8-043a94c6a8ee,11411
561383,559f298a-9c3d-4d5e-88f4-70032f84e770,7863
561535,e5b94a28-17a8-48fe-ae3a-c56176eebc91,21146
561675,c7427057-3155-4872-a49c-9eac6417597b,18295
561831,7b96a5ee-c391-4d36-86c0-63c1f38c2dc0,11389
561867,81f629af-1a6e-4fb9-a206-94ef62834ae0,11941
561993,666943d9-9163-4114-b66a-941fe61b34ff,9394
562057,da733352-9e0a-4212-bda0-9a08fb468c71,20079
562092,08c4a943-7fdb-4700-bbc2-c7fd159419fd,783
562138,12f7cc74-51e6-453e-a492-1094f49cc45a,1776
562405,94f60ea8-3ea6-4940-89df-d53b9a0963c8,13651
562470,ce26924b-2a26-48d7-ba69-0f494f0b0a63,18948
562593,9cf022e9-bc47-443c-8a50-4df0ea3c5590,14372
562700,0b363fc2-6a84-4fd3-ab19-871f97330e5b,1012
562806,9db8830a-aedf-46c9-b82c-91c293fa0528,14450
562812,9c2ec1e1-6882-4c93-856e-51e42912509c,14312
562817,a706743b-6f3e-4163-8431-b65bed472139,15333
562821,c5412c47-fb4c-40c4-bfbc-f20bb2a0084b,18106
562838,66ac1573-d72a-43e2-987a-3b57464f98cf,9415
562873,544ea204-5f00-4639-aeef-e23dfac127f8,7736
563259,bda97d6d-b21e-4b2e-81e3-3e050533b3b9,17376
563302,37b82b22-af79-4b8c-870c-d4f2bc042f4d,5165
563321,4ba3fec4-9665-47ae-94d6-31c0221d9b22,6936
563412,f0674977-63a1-418f-8381-f19bc83ff72f,22109
563522,6deb5bf8-41ad-4722-8a04-b23fb8d360f7,10106
563738,35c552de-24ad-4130-bb87-2144dcb2a1b6,4970
563817,b0c5b648-cb9a-43bd-bd40-7b41f3d79105,16199
563953,fccb9686-ca1e-4795-abab-b8c0b0949e0f,23296
563974,a4dae359-767b-42db-a3d7-764130f87f49,15118
564029,644aff6b-7559-48af-a9f4-96709d695bdd,9205
564035,aa1f3338-f237-4c4a-bc06-8138cc4ddcd3,15596
564070,9ca1d3f1-8a55-4c52-945a-9e2674a12885,14350
564156,3271854a-2eb0-4aa6-86dd-f5e3e3cdd09b,4676
564347,2175ad3e-623f-48e3-8fb2-ddbba2d06df5,3125
564369,079cb6be-908a-4745-b80a-0cbecfd1d8e4,686
564591,8287bbc1-365a-4fcd-bcdc-4d824353d7f1,11990
564785,9bf4931a-b21d-4447-8057-13050432013c,14287
564837,7bcc13aa-3fc7-4f97-a297-70a7c5500f1d,11400
564948,0f83457d-8729-40b7-87c6-a4e6d4a8f68a,1436
565095,7d2a3181-8251-407d-b2ed-0e49ea744946,11514
565413,aff3a5d9-e346-46a0-abae-8c8a3a2ea405,16117
565420,b8380d00-c693-4a3d-9ad0-0e94941780a2,16891
565453,2571d161-6a62-45c9-892a-0e77a2b202d9,3508
565457,5a189e9e-c9c5-4756-b33f-551be4dd8a8e,8284
565795,74ce8d89-8f7c-4ab6-b896-34b1e0fa2c50,10779
566043,b98a0e87-ed34-4997-a7d2-f75d8451db9e,17010
566131,2c9127ea-0601-44b8-9c20-46b5180f4830,4120
566174,2c949770-b9aa-4ff8-9e00-eb2098619cbe,4121
566420,13aaf562-f439-4914-9ee7-72f719274e95,1847
566501,f0c3dbe7-e2b1-49ec-afc2-e3c177ba9581,22146
566619,7d2c8d7d-e945-413f-8953-c1f7375b4a18,11516
566700,06622bb0-77eb-4535-882c-bf89d7920371,576
566936,9289d4cb-fe89-48d9-b667-018dedf917a0,13386
566962,75877cf3-b0d2-413a-900c-e232a27f9bb1,10840
566967,1de010e7-f295-49dd-bb74-c506baaf7f8d,2788
567027,0b1dc504-b072-45ab-8461-0b4e5b270066,1003
567043,6a7c5675-70fe-45da-953b-55ee6d82a56b,9793
567057,16a684b1-f6b7-4601-8ecf-d3237025f004,2093
567314,8ce558c1-832b-4e46-a094-15a915f46e91,12878
567385,966e85da-9e55-4d8f-a2d0-7fbb188c9176,13793
567875,50b4b87d-b4f1-47c5-8732-8f5855ff49a4,7438
567928,4119d5dd-c3ac-4cc5-9cba-610c3c171ba6,6031
568142,e9b3b0ad-a1d4-4e23-b3ab-2e433585e5fb,21498
568190,45d1b79b-e34f-4633-ba03-950c683a607f,6437
568433,cc12dcc8-844c-48c3-b1fc-414ed9a00ad3,18742
568558,e3473d0d-b4c7-498e-96c3-bd457f734182,20904
568729,a818096a-83c4-40af-a647-a7ec97672629,15434
568791,756e9fa0-93a8-4c29-8a5d-86ad3cdfa59e,10831
568950,968b161a-c735-4544-bb0d-ca7a4f04fd8d,13805
569124,0faa8821-3da5-4f44-9ab7-6449d0d83c3e,1451
569431,416647e1-28ce-4446-9b14-79130c9fa632,6061
569480,99fb6d9f-af76-42c9-a389-5187304aca10,14113
569544,9545e791-d86a-4230-bf2d-db122216b033,13675
569675,0b2c0540-e0a5-4b2c-b459-48bb255451b5,1008
569720,a62da419-2050-4464-8a61-4198ac76a8de,15242
569761,d81d6e47-6a8c-4fe7-a6b9-ee55819894f1,19846
570275,36640ce8-e0b8-4384-8c8c-f13dce905003,5029
570937,5a795884-270d-4572-b82f-ba92aa589dc4,8316
571088,1e5a50b2-e198-469f-803b-47ccef53caf8,2831
571100,58bbf923-eeb3-4f49-a9ed-05d2be9eb31e,8160
571276,bbc8a723-aefb-4fbc-a0e7-81e68e312c98,17210
571300,a20942a1-0d46-451f-aaea-bcb186baf358,14850
571364,86ddec5d-b4fc-4f08-b9c0-df16d8115d80,12374
571571,2536d77b-2b66-418f-b7cc-9abe902e57c4,3483
571574,9cbd5848-b422-4ea3-b2fd-ec342f085fae,14357
571583,374f4ec7-96e2-46c7-a885-21d278a522d9,5120
571722,154342ef-6df0-4eeb-a2b9-29b8f9ef4f38,1978
571732,57cc8938-57af-471f-87ca-bf583c10f917,8070
571996,35cec9e4-6ee1-4040-9640-f6d2d19d4f5b,4974
572096,a680edd7-5619-4e15-9173-60cbff420bce,15273
572264,574f5a79-a5d0-48d2-a8d5-693c10008a52,8026
572383,c20bb4d2-b2b6-4c7e-ac4d-2eb8f532baec,17794
572402,a22f6d2a-f866-4544-8543-0b9924009fef,14865
572618,cc5c78c4-6a32-4b44-93a9-854ce4954909,18781
572636,af0ab268-d470-441f-8227-204fbe37a352,16044
572957,8b954bb3-bd69-4319-ab13-b2635e554dcf,12770
573094,6c90632e-80c9-456c-adc5-99bc738b0f38,9988
573187,ca2eee5c-5733-4e84-b2f2-6ed835ae5ec8,18547
573321,487c38ef-c984-4b23-a55b-f885d9ba76ae,6664
573410,fbf54d8c-5bdf-4370-8197-1726488085b4,23228
573422,81d3e7a6-cff7-4e5d-98fc-dc8758443498,11932
573470,806e57bd-4bcd-4f54-9fd0-5a5fca92101b,11804
573587,6b373bd3-f1f4-49d0-ad3d-a1ebb21d5970,9855
573893,932a8986-107b-4567-be9b-3cf0d15f742a,13443
573911,68147254-5094-415c-9e56-71d9cf056af6,9562
573977,b6e2549b-a1a2-481e-bc4b-0918f258cd9b,16751
574188,2a98f027-5252-49c1-84ca-ae10928bd6ed,3963
574214,2ab94231-ceb1-4488-8b43-18ff5d720383,3974
574300,613d3403-bbc1-4124-aa43-dbf2bc2e1a59,8923
574390,cdee2e0a-3adc-4915-a03f-73b12cc753a7,18935
574467,64eae475-8e72-476f-89c0-aa376abd1b1b,9260
574611,897c0de6-c756-4064-ba56-15551e9ce3da,12608
574897,08ef721a-604f-43d4-a8c8-b692b2fc01dc,801
574917,d5449fb5-baa7-472c-8c68-2f4284d7dadf,19567
574935,9a11dddd-dd25-439c-837a-2e155b2291c9,14124
574946,383cb986-6af5-4fa0-b9f4-f4e885fdd315,5225
574996,6bee72bc-d7cd-49a7-8a5c-77b84a923d0a,9926
575001,cfac0110-7ede-4a69-ae38-7a473c37078b,19068
575036,bdcbc4ff-d0d3-4bc3-9050-b8bea5173551,17393
575062,5b312e69-bc01-4a8d-8a82-68e175d0d699,8379
575106,564132f8-f1da-46b8-b06c-72ddab36f642,7936
575417,b2ff107b-6f65-4c94-bb49-2a7fd59de743,16408
575444,1f58b61d-94d7-44e0-9b62-5c950b9a5093,2920
575705,e7cad4a4-eda2-4140-8afe-7fe3621619a3,21328
575913,28af5763-0576-472b-95f0-cd20f702a83c,3787
575964,c79cad3a-39e5-4058-acf7-335e308a10f7,18327
576154,ea459994-8cc4-458f-9a30-3c6b9aa70b30,21552
576164,562c2211-7493-466a-a3d2-2d8c7df9a032,7927
576226,a1b8133f-6e0d-4c1c-9fdb-ae47079a4ed5,14823
576235,ffcaf2bd-6692-4e78-8d90-1ab9fbbe8e32,23565
576317,dd8d87f5-2143-4472-adcf-90a7a20ff7c2,20361
576353,5b6262ea-94a6-4fe3-bd07-b99bde9b862d,8396
576506,2152c9e6-8d4b-4f1f-b082-b114b1df6355,3114
576548,78122273-619d-4a9b-bf4b-969c64e767b6,11088
576687,0d67753b-6e50-4ef8-9f51-c360edbd2a78,1230
576735,fd43cdb3-c96f-447d-adc7-6abd9b78487b,23340
576828,b25f1e24-97c1-4683-83c0-6a698ec34324,16332
576887,6b2aebcd-3dad-4562-853b-3f7f6c308004,9851
577022,980c3d27-4738-49aa-8456-4996b41f348e,13942
577051,36a4d8f2-ff59-4453-8589-dec10fab353a,5049
577125,25e9d7da-c34d-42f4-abef-4c8e552ea07f,3546
577197,7c38c989-9e37-49a8-b77e-7c9b9c7951f7,11432
577311,3033b444-18d1-4ea4-a5e4-eeca69f9fe20,4437
577333,338e3066-b679-4792-aa88-42ce2f75cd35,4778
577620,40d6e099-c61c-4f53-ad5e-5f55083bf2d2,5998
577836,51e5dc70-08c1-429f-8181-117be9de387c,7545
577897,397db435-043b-4c67-a701-94b9528549dd,5328
578014,99c12f74-a9ba-4916-b72d-1a403bd22c31,14087
578101,a8193e90-9107-478f-82bf-d0eef6976693,15435
578143,0d971eba-9914-4bf7-b719-d392bc1296f0,1256
578172,2b6d7cc3-33a8-466f-a300-d2347e8f2cbf,4037
578275,81cbab43-3499-4e21-99e8-d23955c65fcd,11928
578436,987d864f-bc2b-45a8-9561-dac1f2976645,13979
578456,6ad7c9fe-0d6d-4fe7-ba68-8020a90b3016,9823
578485,f1e70a65-cbd4-4936-b0c3-b4101d032486,22261
578722,c4b17793-a809-4e2e-82cc-ea29d9491cb3,18068
578759,e46fd254-3fb6-4027-8ef7-a876fce37bf5,21021
578854,a81428e5-e8ec-4af1-b50c-1ee9afe000d7,15433
578901,2c125b91-98ce-4b67-8a83-8100d978b7f6,4091
579179,e072baaf-1467-46e9-a9aa-4e1c55695abb,20651
579201,2b16316c-412a-4868-8903-6c8273a46513,4003
579232,3df15dea-1e62-4ff2-b143-3a7c4630f283,5734
579418,d2b223e0-9c5f-4d19-ac24-1e1d7e861c59,19357
579575,30ccf166-21e4-4d6a-b988-7d57e15d0140,4502
579645,2e8312c3-9225-4892-81c2-035d2138deec,4291
579664,0c75241e-3ebb-4961-9a48-1e74fb97797e,1141
579695,b0248dae-d8f5-4da7-9de8-7bc65dcda707,16137
579707,aafcbf27-b3e1-4889-afe7-6a8003f46c34,15681
579784,2113ec01-10c1-44f1-aec5-bbca08454729,3094
579899,60edfb5a-eb88-49ba-b2b7-e5942ec05758,8894
580293,31d98faa-58e0-464f-9cc2-ebe192e20916,4618
580307,65d27b06-403f-466b-8533-c17d4ad65f9e,9341
580317,37a986b0-7c2b-4397-8702-dff0b34d31ea,5161
580397,9da302c4-e539-40d1-bd2c-6a60e45d6f62,14437
580631,898effb8-1dea-44ec-b220-f4b0d0e91d06,12613
580632,2733ea1e-4b19-48f4-9ef2-7ea3cb7c16db,3668
580723,0d5d455a-43d2-4dc7-a269-3473dd058859,1225
580805,63216f5b-4202-47a8-aa3e-dbcd11dae86b,9098
580808,68ab6c28-46b6-4fed-b8d3-35e3a8aefbd9,9622
581013,c4c0a713-7e34-4974-962c-5960891b9bf4,18070
581022,404600f8-e1e5-421f-8016-9388213fe7cf,5954
581255,26768c97-0c9f-462a-8d89-4eaa555b90f6,3598
581259,ecf2215d-9050-4025-841e-7ddfeb2e88f5,21795
581433,d75513dd-a0a6-467a-a898-544c77b379c2,19760
581913,ab21225c-246c-4bc9-9bae-08c5c941cb0d,15695
582175,692774e5-c23d-488c-a264-c18533bf4d64,9664
582873,fc0b2e7c-652a-44d1-960c-39bd6bbad4f9,23234
582923,5d7b9bb2-e408-46f7-a999-12f6851381aa,8582
582951,b6af3399-f4df-462c-86e5-2ad4cda0d449,16734
583140,91b3c03d-3564-4f57-b500-a3c4d39d0d70,13311
583223,73399b6d-5d71-4467-8001-142aaa9267a3,10616
583598,ad2cae93-659d-4d71-8b97-9df3fca66e48,15877
584255,e3eec9fd-fe05-4b77-872f-e33bf6a162aa,20974
584750,c2c8b3f1-35f0-45ea-a7b0-7ea9643b175e,17871
585153,045fb3fd-d03a-4249-8f9a-05f61ab1ffc2,389
585175,0c89c7d2-59ad-4780-897f-a53d11e76f6d,1148
585240,34f98656-963a-42a8-a591-8401e749751e,4896
585814,8b8228ba-fcce-46cd-bd01-c529b44ff717,12760
585954,6c1eaa05-cb9f-4a78-b982-4987b16010d0,9936
586455,0d28cc14-b2db-43c6-8ae4-a45764e12065,1210
586860,07bd547e-c9cf-49be-ba4a-ddd2727b68a2,698
587500,d5abb5ed-bd81-450a-b1d0-8cb41428ba6f,19605
587600,f2c1b1f1-6c59-4457-84a4-2810ddf127fc,22364
587655,fee2db76-8fa9-4e44-b831-ea1b27861496,23474
587727,6cc9c6c7-93e0-43d4-b329-dd85670e80ba,10006
588541,47090435-2091-47f6-96d0-05e28d9cf249,6540
588823,2c2d76e7-f019-4a54-b6b0-39c70902ff8e,4097
589032,06caf85c-b345-419f-bed5-de9b05ac7fd3,611
589582,a7c58d2e-a98b-4c67-9441-4ca012ba08ff,15405
589583,98cd1474-f7a7-4226-a868-7c9d6b071600,13997
589792,254c3665-5bdf-4d06-a38d-e30902f790a8,3495
590762,e021e5a2-e60a-44d3-9ccb-c813a4c101cc,20609
591883,0be55158-ce0d-4658-a7cd-61f2a20e4cfb,1088
592287,932c7feb-3126-4e30-9392-f6d6fd181a36,13444
592416,13aa236d-7e27-4b63-a562-4d38f99d00da,1846
592598,00582280-b48c-4e15-bb1f-0578b6d5e00d,42
